path,tagname
Project.NewSituation.Furniture.Tunnels.Tunnel.TunnelTube.Location.GeographicLocation.@accuracy,@accuracy
Project.NewSituation.Furniture.Tunnels.Tunnel.TunnelTube.Location.GeographicLocation.@azimuth,@azimuth
Project.NewSituation.Furniture.Tunnels.Tunnel.TunnelTube.Location.GeographicLocation.gml:Polygon.gml:outerBoundaryIs.gml:LinearRing.gml:coordinates,gml:coordinates
Project.NewSituation.Furniture.Tunnels.Tunnel.TunnelTube.Location.GeographicLocation.gml:Polygon.@srsName,@srsName
Project.NewSituation.Furniture.Tunnels.Tunnel.TunnelTube.Location.GeographicLocation.gml:Polygon.gml:innerBoundaryIs.gml:LinearRing.gml:coordinates,gml:coordinates
Project.NewSituation.Furniture.Tunnels.Tunnel.TunnelTube.@ttiHasStallDetection,@ttiHasStallDetection
Project.NewSituation.Furniture.Tunnels.Tunnel.TunnelTube.@ttiName,@ttiName
Project.NewSituation.Furniture.Tunnels.Tunnel.TunnelTube.TTITimer.@signalRef,@signalRef
Project.NewSituation.Furniture.Tunnels.Tunnel.TunnelTube.TTITimer.@delayTime,@delayTime
Project.NewSituation.Furniture.Tunnels.Tunnel.TunnelTube.@name,@name
Project.NewSituation.Furniture.Tunnels.Tunnel.TunnelTube.Metadata.@isInService,@isInService
Project.NewSituation.Furniture.Tunnels.Tunnel.TunnelTube.Metadata.@localID,@localID
Project.NewSituation.Furniture.Tunnels.Tunnel.TunnelTube.Metadata.@registrationTime,@registrationTime
Project.NewSituation.Furniture.Tunnels.Tunnel.TunnelTube.Metadata.@sourceDataOwner,@sourceDataOwner
Project.NewSituation.Furniture.Tunnels.Tunnel.TunnelTube.Metadata.@originType,@originType
Project.NewSituation.Furniture.Tunnels.Tunnel.TunnelTube.Metadata.@lifeCycleStatus,@lifeCycleStatus
Project.NewSituation.Furniture.Tunnels.Tunnel.TunnelTube.Metadata.@objectEndTime,@objectEndTime
Project.NewSituation.Furniture.Tunnels.Tunnel.TunnelTube.Metadata.@source,@source
Project.NewSituation.Furniture.Tunnels.Tunnel.TunnelTube.Metadata.@relativeElevation,@relativeElevation
Project.NewSituation.Furniture.Tunnels.Tunnel.TunnelTube.Metadata.@objectBeginTime,@objectBeginTime
Project.NewSituation.Furniture.Tunnels.Tunnel.TunnelTube.@puic,@puic
Project.NewSituation.Furniture.Tunnels.Tunnel.Metadata.@isInService,@isInService
Project.NewSituation.Furniture.Tunnels.Tunnel.Metadata.@localID,@localID
Project.NewSituation.Furniture.Tunnels.Tunnel.Metadata.@registrationTime,@registrationTime
Project.NewSituation.Furniture.Tunnels.Tunnel.Metadata.@sourceDataOwner,@sourceDataOwner
Project.NewSituation.Furniture.Tunnels.Tunnel.Metadata.@originType,@originType
Project.NewSituation.Furniture.Tunnels.Tunnel.Metadata.@lifeCycleStatus,@lifeCycleStatus
Project.NewSituation.Furniture.Tunnels.Tunnel.Metadata.@objectEndTime,@objectEndTime
Project.NewSituation.Furniture.Tunnels.Tunnel.Metadata.@source,@source
Project.NewSituation.Furniture.Tunnels.Tunnel.Metadata.@relativeElevation,@relativeElevation
Project.NewSituation.Furniture.Tunnels.Tunnel.Metadata.@objectBeginTime,@objectBeginTime
Project.NewSituation.Furniture.Tunnels.Tunnel.@puic,@puic
Project.NewSituation.Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.AntiSuicideLampPost.@name,@name
Project.NewSituation.Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.AntiSuicideLampPost.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
Project.NewSituation.Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.AntiSuicideLampPost.Location.GeographicLocation.gml:Point.@srsName,@srsName
Project.NewSituation.Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.AntiSuicideLampPost.Location.GeographicLocation.gml:Point.gml:coordinates,gml:coordinates
Project.NewSituation.Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.AntiSuicideLampPost.Location.GeographicLocation.@azimuth,@azimuth
Project.NewSituation.Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.AntiSuicideLampPost.Location.GeographicLocation.@accuracy,@accuracy
Project.NewSituation.Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.AntiSuicideLampPost.Location.KmRibbonLocation.@value,@value
Project.NewSituation.Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.AntiSuicideLampPost.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
Project.NewSituation.Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.AntiSuicideLampPost.Metadata.@isInService,@isInService
Project.NewSituation.Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.AntiSuicideLampPost.Metadata.@localID,@localID
Project.NewSituation.Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.AntiSuicideLampPost.Metadata.@registrationTime,@registrationTime
Project.NewSituation.Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.AntiSuicideLampPost.Metadata.@sourceDataOwner,@sourceDataOwner
Project.NewSituation.Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.AntiSuicideLampPost.Metadata.@originType,@originType
Project.NewSituation.Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.AntiSuicideLampPost.Metadata.@lifeCycleStatus,@lifeCycleStatus
Project.NewSituation.Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.AntiSuicideLampPost.Metadata.@objectEndTime,@objectEndTime
Project.NewSituation.Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.AntiSuicideLampPost.Metadata.@source,@source
Project.NewSituation.Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.AntiSuicideLampPost.Metadata.@relativeElevation,@relativeElevation
Project.NewSituation.Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.AntiSuicideLampPost.Metadata.@objectBeginTime,@objectBeginTime
Project.NewSituation.Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.AntiSuicideLampPost.@puic,@puic
Project.NewSituation.Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.@name,@name
Project.NewSituation.Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
Project.NewSituation.Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.Location.GeographicLocation.gml:Point.@srsName,@srsName
Project.NewSituation.Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.Location.GeographicLocation.gml:Point.gml:coordinates,gml:coordinates
Project.NewSituation.Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.Location.GeographicLocation.@azimuth,@azimuth
Project.NewSituation.Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.Location.GeographicLocation.@accuracy,@accuracy
Project.NewSituation.Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.Location.KmRibbonLocation.@value,@value
Project.NewSituation.Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
Project.NewSituation.Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.Metadata.@isInService,@isInService
Project.NewSituation.Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.Metadata.@localID,@localID
Project.NewSituation.Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.Metadata.@registrationTime,@registrationTime
Project.NewSituation.Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.Metadata.@sourceDataOwner,@sourceDataOwner
Project.NewSituation.Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.Metadata.@originType,@originType
Project.NewSituation.Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.Metadata.@lifeCycleStatus,@lifeCycleStatus
Project.NewSituation.Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.Metadata.@objectEndTime,@objectEndTime
Project.NewSituation.Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.Metadata.@source,@source
Project.NewSituation.Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.Metadata.@relativeElevation,@relativeElevation
Project.NewSituation.Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.Metadata.@objectBeginTime,@objectBeginTime
Project.NewSituation.Furniture.AntiSuicideLightingInstallations.AntiSuicideLightingInstallation.@puic,@puic
Project.NewSituation.Furniture.Tuningunits.Tuningunit.@name,@name
Project.NewSituation.Furniture.Tuningunits.Tuningunit.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
Project.NewSituation.Furniture.Tuningunits.Tuningunit.Location.GeographicLocation.gml:Point.@srsName,@srsName
Project.NewSituation.Furniture.Tuningunits.Tuningunit.Location.GeographicLocation.gml:Point.gml:coordinates,gml:coordinates
Project.NewSituation.Furniture.Tuningunits.Tuningunit.Location.GeographicLocation.@azimuth,@azimuth
Project.NewSituation.Furniture.Tuningunits.Tuningunit.Location.GeographicLocation.@accuracy,@accuracy
Project.NewSituation.Furniture.Tuningunits.Tuningunit.Location.KmRibbonLocation.@value,@value
Project.NewSituation.Furniture.Tuningunits.Tuningunit.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
Project.NewSituation.Furniture.Tuningunits.Tuningunit.Metadata.@isInService,@isInService
Project.NewSituation.Furniture.Tuningunits.Tuningunit.Metadata.@localID,@localID
Project.NewSituation.Furniture.Tuningunits.Tuningunit.Metadata.@registrationTime,@registrationTime
Project.NewSituation.Furniture.Tuningunits.Tuningunit.Metadata.@sourceDataOwner,@sourceDataOwner
Project.NewSituation.Furniture.Tuningunits.Tuningunit.Metadata.@originType,@originType
Project.NewSituation.Furniture.Tuningunits.Tuningunit.Metadata.@lifeCycleStatus,@lifeCycleStatus
Project.NewSituation.Furniture.Tuningunits.Tuningunit.Metadata.@objectEndTime,@objectEndTime
Project.NewSituation.Furniture.Tuningunits.Tuningunit.Metadata.@source,@source
Project.NewSituation.Furniture.Tuningunits.Tuningunit.Metadata.@relativeElevation,@relativeElevation
Project.NewSituation.Furniture.Tuningunits.Tuningunit.Metadata.@objectBeginTime,@objectBeginTime
Project.NewSituation.Furniture.Tuningunits.Tuningunit.@puic,@puic
Project.NewSituation.Furniture.WildlifeFences.WildlifeFence.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
Project.NewSituation.Furniture.WildlifeFences.WildlifeFence.Location.GeographicLocation.@accuracy,@accuracy
Project.NewSituation.Furniture.WildlifeFences.WildlifeFence.Location.GeographicLocation.gml:LineString.gml:coordinates,gml:coordinates
Project.NewSituation.Furniture.WildlifeFences.WildlifeFence.Location.GeographicLocation.gml:LineString.@srsName,@srsName
Project.NewSituation.Furniture.WildlifeFences.WildlifeFence.Location.GeographicLocation.@azimuth,@azimuth
Project.NewSituation.Furniture.WildlifeFences.WildlifeFence.Location.KmRibbonLocation.@value,@value
Project.NewSituation.Furniture.WildlifeFences.WildlifeFence.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
Project.NewSituation.Furniture.WildlifeFences.WildlifeFence.@name,@name
Project.NewSituation.Furniture.WildlifeFences.WildlifeFence.Metadata.@isInService,@isInService
Project.NewSituation.Furniture.WildlifeFences.WildlifeFence.Metadata.@localID,@localID
Project.NewSituation.Furniture.WildlifeFences.WildlifeFence.Metadata.@registrationTime,@registrationTime
Project.NewSituation.Furniture.WildlifeFences.WildlifeFence.Metadata.@sourceDataOwner,@sourceDataOwner
Project.NewSituation.Furniture.WildlifeFences.WildlifeFence.Metadata.@originType,@originType
Project.NewSituation.Furniture.WildlifeFences.WildlifeFence.Metadata.@lifeCycleStatus,@lifeCycleStatus
Project.NewSituation.Furniture.WildlifeFences.WildlifeFence.Metadata.@objectEndTime,@objectEndTime
Project.NewSituation.Furniture.WildlifeFences.WildlifeFence.Metadata.@source,@source
Project.NewSituation.Furniture.WildlifeFences.WildlifeFence.Metadata.@relativeElevation,@relativeElevation
Project.NewSituation.Furniture.WildlifeFences.WildlifeFence.Metadata.@objectBeginTime,@objectBeginTime
Project.NewSituation.Furniture.WildlifeFences.WildlifeFence.@puic,@puic
Project.NewSituation.Furniture.WorkPits.WorkPit.Location.KmRibbonLocation.@value,@value
Project.NewSituation.Furniture.WorkPits.WorkPit.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
Project.NewSituation.Furniture.WorkPits.WorkPit.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
Project.NewSituation.Furniture.WorkPits.WorkPit.Location.GeographicLocation.@accuracy,@accuracy
Project.NewSituation.Furniture.WorkPits.WorkPit.Location.GeographicLocation.@azimuth,@azimuth
Project.NewSituation.Furniture.WorkPits.WorkPit.Location.GeographicLocation.gml:Polygon.gml:outerBoundaryIs.gml:LinearRing.gml:coordinates,gml:coordinates
Project.NewSituation.Furniture.WorkPits.WorkPit.Location.GeographicLocation.gml:Polygon.@srsName,@srsName
Project.NewSituation.Furniture.WorkPits.WorkPit.Location.GeographicLocation.gml:Polygon.gml:innerBoundaryIs.gml:LinearRing.gml:coordinates,gml:coordinates
Project.NewSituation.Furniture.WorkPits.WorkPit.@name,@name
Project.NewSituation.Furniture.WorkPits.WorkPit.Metadata.@isInService,@isInService
Project.NewSituation.Furniture.WorkPits.WorkPit.Metadata.@localID,@localID
Project.NewSituation.Furniture.WorkPits.WorkPit.Metadata.@registrationTime,@registrationTime
Project.NewSituation.Furniture.WorkPits.WorkPit.Metadata.@sourceDataOwner,@sourceDataOwner
Project.NewSituation.Furniture.WorkPits.WorkPit.Metadata.@originType,@originType
Project.NewSituation.Furniture.WorkPits.WorkPit.Metadata.@lifeCycleStatus,@lifeCycleStatus
Project.NewSituation.Furniture.WorkPits.WorkPit.Metadata.@objectEndTime,@objectEndTime
Project.NewSituation.Furniture.WorkPits.WorkPit.Metadata.@source,@source
Project.NewSituation.Furniture.WorkPits.WorkPit.Metadata.@relativeElevation,@relativeElevation
Project.NewSituation.Furniture.WorkPits.WorkPit.Metadata.@objectBeginTime,@objectBeginTime
Project.NewSituation.Furniture.WorkPits.WorkPit.@puic,@puic
Project.NewSituation.Furniture.WorkzoneControls.WorkzoneControl.@controlCount,@controlCount
Project.NewSituation.Furniture.WorkzoneControls.WorkzoneControl.@authority,@authority
Project.NewSituation.Furniture.WorkzoneControls.WorkzoneControl.WorkzoneRefs,WorkzoneRefs
Project.NewSituation.Furniture.WorkzoneControls.WorkzoneControl.@name,@name
Project.NewSituation.Furniture.WorkzoneControls.WorkzoneControl.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
Project.NewSituation.Furniture.WorkzoneControls.WorkzoneControl.Location.GeographicLocation.gml:Point.@srsName,@srsName
Project.NewSituation.Furniture.WorkzoneControls.WorkzoneControl.Location.GeographicLocation.gml:Point.gml:coordinates,gml:coordinates
Project.NewSituation.Furniture.WorkzoneControls.WorkzoneControl.Location.GeographicLocation.@azimuth,@azimuth
Project.NewSituation.Furniture.WorkzoneControls.WorkzoneControl.Location.GeographicLocation.@accuracy,@accuracy
Project.NewSituation.Furniture.WorkzoneControls.WorkzoneControl.Location.KmRibbonLocation.@value,@value
Project.NewSituation.Furniture.WorkzoneControls.WorkzoneControl.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
Project.NewSituation.Furniture.WorkzoneControls.WorkzoneControl.@controlType,@controlType
Project.NewSituation.Furniture.WorkzoneControls.WorkzoneControl.Metadata.@isInService,@isInService
Project.NewSituation.Furniture.WorkzoneControls.WorkzoneControl.Metadata.@localID,@localID
Project.NewSituation.Furniture.WorkzoneControls.WorkzoneControl.Metadata.@registrationTime,@registrationTime
Project.NewSituation.Furniture.WorkzoneControls.WorkzoneControl.Metadata.@sourceDataOwner,@sourceDataOwner
Project.NewSituation.Furniture.WorkzoneControls.WorkzoneControl.Metadata.@originType,@originType
Project.NewSituation.Furniture.WorkzoneControls.WorkzoneControl.Metadata.@lifeCycleStatus,@lifeCycleStatus
Project.NewSituation.Furniture.WorkzoneControls.WorkzoneControl.Metadata.@objectEndTime,@objectEndTime
Project.NewSituation.Furniture.WorkzoneControls.WorkzoneControl.Metadata.@source,@source
Project.NewSituation.Furniture.WorkzoneControls.WorkzoneControl.Metadata.@relativeElevation,@relativeElevation
Project.NewSituation.Furniture.WorkzoneControls.WorkzoneControl.Metadata.@objectBeginTime,@objectBeginTime
Project.NewSituation.Furniture.WorkzoneControls.WorkzoneControl.@puic,@puic
Project.NewSituation.Furniture.BadgerTunnels.BadgerTunnel.@name,@name
Project.NewSituation.Furniture.BadgerTunnels.BadgerTunnel.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
Project.NewSituation.Furniture.BadgerTunnels.BadgerTunnel.Location.GeographicLocation.gml:Point.@srsName,@srsName
Project.NewSituation.Furniture.BadgerTunnels.BadgerTunnel.Location.GeographicLocation.gml:Point.gml:coordinates,gml:coordinates
Project.NewSituation.Furniture.BadgerTunnels.BadgerTunnel.Location.GeographicLocation.@azimuth,@azimuth
Project.NewSituation.Furniture.BadgerTunnels.BadgerTunnel.Location.GeographicLocation.@accuracy,@accuracy
Project.NewSituation.Furniture.BadgerTunnels.BadgerTunnel.Location.KmRibbonLocation.@value,@value
Project.NewSituation.Furniture.BadgerTunnels.BadgerTunnel.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
Project.NewSituation.Furniture.BadgerTunnels.BadgerTunnel.Metadata.@isInService,@isInService
Project.NewSituation.Furniture.BadgerTunnels.BadgerTunnel.Metadata.@localID,@localID
Project.NewSituation.Furniture.BadgerTunnels.BadgerTunnel.Metadata.@registrationTime,@registrationTime
Project.NewSituation.Furniture.BadgerTunnels.BadgerTunnel.Metadata.@sourceDataOwner,@sourceDataOwner
Project.NewSituation.Furniture.BadgerTunnels.BadgerTunnel.Metadata.@originType,@originType
Project.NewSituation.Furniture.BadgerTunnels.BadgerTunnel.Metadata.@lifeCycleStatus,@lifeCycleStatus
Project.NewSituation.Furniture.BadgerTunnels.BadgerTunnel.Metadata.@objectEndTime,@objectEndTime
Project.NewSituation.Furniture.BadgerTunnels.BadgerTunnel.Metadata.@source,@source
Project.NewSituation.Furniture.BadgerTunnels.BadgerTunnel.Metadata.@relativeElevation,@relativeElevation
Project.NewSituation.Furniture.BadgerTunnels.BadgerTunnel.Metadata.@objectBeginTime,@objectBeginTime
Project.NewSituation.Furniture.BadgerTunnels.BadgerTunnel.@puic,@puic
Project.NewSituation.Furniture.AntiIcingInstallations.AntiIcingInstallation.Location.KmRibbonLocation.@value,@value
Project.NewSituation.Furniture.AntiIcingInstallations.AntiIcingInstallation.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
Project.NewSituation.Furniture.AntiIcingInstallations.AntiIcingInstallation.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
Project.NewSituation.Furniture.AntiIcingInstallations.AntiIcingInstallation.Location.GeographicLocation.@accuracy,@accuracy
Project.NewSituation.Furniture.AntiIcingInstallations.AntiIcingInstallation.Location.GeographicLocation.@azimuth,@azimuth
Project.NewSituation.Furniture.AntiIcingInstallations.AntiIcingInstallation.Location.GeographicLocation.gml:Polygon.gml:outerBoundaryIs.gml:LinearRing.gml:coordinates,gml:coordinates
Project.NewSituation.Furniture.AntiIcingInstallations.AntiIcingInstallation.Location.GeographicLocation.gml:Polygon.@srsName,@srsName
Project.NewSituation.Furniture.AntiIcingInstallations.AntiIcingInstallation.Location.GeographicLocation.gml:Polygon.gml:innerBoundaryIs.gml:LinearRing.gml:coordinates,gml:coordinates
Project.NewSituation.Furniture.AntiIcingInstallations.AntiIcingInstallation.@name,@name
Project.NewSituation.Furniture.AntiIcingInstallations.AntiIcingInstallation.Metadata.@isInService,@isInService
Project.NewSituation.Furniture.AntiIcingInstallations.AntiIcingInstallation.Metadata.@localID,@localID
Project.NewSituation.Furniture.AntiIcingInstallations.AntiIcingInstallation.Metadata.@registrationTime,@registrationTime
Project.NewSituation.Furniture.AntiIcingInstallations.AntiIcingInstallation.Metadata.@sourceDataOwner,@sourceDataOwner
Project.NewSituation.Furniture.AntiIcingInstallations.AntiIcingInstallation.Metadata.@originType,@originType
Project.NewSituation.Furniture.AntiIcingInstallations.AntiIcingInstallation.Metadata.@lifeCycleStatus,@lifeCycleStatus
Project.NewSituation.Furniture.AntiIcingInstallations.AntiIcingInstallation.Metadata.@objectEndTime,@objectEndTime
Project.NewSituation.Furniture.AntiIcingInstallations.AntiIcingInstallation.Metadata.@source,@source
Project.NewSituation.Furniture.AntiIcingInstallations.AntiIcingInstallation.Metadata.@relativeElevation,@relativeElevation
Project.NewSituation.Furniture.AntiIcingInstallations.AntiIcingInstallation.Metadata.@objectBeginTime,@objectBeginTime
Project.NewSituation.Furniture.AntiIcingInstallations.AntiIcingInstallation.@puic,@puic
Project.NewSituation.Furniture.WeatherVanes.WeatherVane.@name,@name
Project.NewSituation.Furniture.WeatherVanes.WeatherVane.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
Project.NewSituation.Furniture.WeatherVanes.WeatherVane.Location.GeographicLocation.gml:Point.@srsName,@srsName
Project.NewSituation.Furniture.WeatherVanes.WeatherVane.Location.GeographicLocation.gml:Point.gml:coordinates,gml:coordinates
Project.NewSituation.Furniture.WeatherVanes.WeatherVane.Location.GeographicLocation.@azimuth,@azimuth
Project.NewSituation.Furniture.WeatherVanes.WeatherVane.Location.GeographicLocation.@accuracy,@accuracy
Project.NewSituation.Furniture.WeatherVanes.WeatherVane.Location.KmRibbonLocation.@value,@value
Project.NewSituation.Furniture.WeatherVanes.WeatherVane.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
Project.NewSituation.Furniture.WeatherVanes.WeatherVane.Metadata.@isInService,@isInService
Project.NewSituation.Furniture.WeatherVanes.WeatherVane.Metadata.@localID,@localID
Project.NewSituation.Furniture.WeatherVanes.WeatherVane.Metadata.@registrationTime,@registrationTime
Project.NewSituation.Furniture.WeatherVanes.WeatherVane.Metadata.@sourceDataOwner,@sourceDataOwner
Project.NewSituation.Furniture.WeatherVanes.WeatherVane.Metadata.@originType,@originType
Project.NewSituation.Furniture.WeatherVanes.WeatherVane.Metadata.@lifeCycleStatus,@lifeCycleStatus
Project.NewSituation.Furniture.WeatherVanes.WeatherVane.Metadata.@objectEndTime,@objectEndTime
Project.NewSituation.Furniture.WeatherVanes.WeatherVane.Metadata.@source,@source
Project.NewSituation.Furniture.WeatherVanes.WeatherVane.Metadata.@relativeElevation,@relativeElevation
Project.NewSituation.Furniture.WeatherVanes.WeatherVane.Metadata.@objectBeginTime,@objectBeginTime
Project.NewSituation.Furniture.WeatherVanes.WeatherVane.@puic,@puic
Project.NewSituation.Furniture.BridgePosts.BridgePost.@name,@name
Project.NewSituation.Furniture.BridgePosts.BridgePost.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
Project.NewSituation.Furniture.BridgePosts.BridgePost.Location.GeographicLocation.gml:Point.@srsName,@srsName
Project.NewSituation.Furniture.BridgePosts.BridgePost.Location.GeographicLocation.gml:Point.gml:coordinates,gml:coordinates
Project.NewSituation.Furniture.BridgePosts.BridgePost.Location.GeographicLocation.@azimuth,@azimuth
Project.NewSituation.Furniture.BridgePosts.BridgePost.Location.GeographicLocation.@accuracy,@accuracy
Project.NewSituation.Furniture.BridgePosts.BridgePost.Location.KmRibbonLocation.@value,@value
Project.NewSituation.Furniture.BridgePosts.BridgePost.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
Project.NewSituation.Furniture.BridgePosts.BridgePost.Metadata.@isInService,@isInService
Project.NewSituation.Furniture.BridgePosts.BridgePost.Metadata.@localID,@localID
Project.NewSituation.Furniture.BridgePosts.BridgePost.Metadata.@registrationTime,@registrationTime
Project.NewSituation.Furniture.BridgePosts.BridgePost.Metadata.@sourceDataOwner,@sourceDataOwner
Project.NewSituation.Furniture.BridgePosts.BridgePost.Metadata.@originType,@originType
Project.NewSituation.Furniture.BridgePosts.BridgePost.Metadata.@lifeCycleStatus,@lifeCycleStatus
Project.NewSituation.Furniture.BridgePosts.BridgePost.Metadata.@objectEndTime,@objectEndTime
Project.NewSituation.Furniture.BridgePosts.BridgePost.Metadata.@source,@source
Project.NewSituation.Furniture.BridgePosts.BridgePost.Metadata.@relativeElevation,@relativeElevation
Project.NewSituation.Furniture.BridgePosts.BridgePost.Metadata.@objectBeginTime,@objectBeginTime
Project.NewSituation.Furniture.BridgePosts.BridgePost.@civilConstructionRef,@civilConstructionRef
Project.NewSituation.Furniture.BridgePosts.BridgePost.@puic,@puic
Project.NewSituation.Furniture.NoiseBarriers.NoiseBarrier.@isBent,@isBent
Project.NewSituation.Furniture.NoiseBarriers.NoiseBarrier.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
Project.NewSituation.Furniture.NoiseBarriers.NoiseBarrier.Location.GeographicLocation.@accuracy,@accuracy
Project.NewSituation.Furniture.NoiseBarriers.NoiseBarrier.Location.GeographicLocation.gml:LineString.gml:coordinates,gml:coordinates
Project.NewSituation.Furniture.NoiseBarriers.NoiseBarrier.Location.GeographicLocation.gml:LineString.@srsName,@srsName
Project.NewSituation.Furniture.NoiseBarriers.NoiseBarrier.Location.GeographicLocation.@azimuth,@azimuth
Project.NewSituation.Furniture.NoiseBarriers.NoiseBarrier.Location.KmRibbonLocation.@value,@value
Project.NewSituation.Furniture.NoiseBarriers.NoiseBarrier.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
Project.NewSituation.Furniture.NoiseBarriers.NoiseBarrier.@height,@height
Project.NewSituation.Furniture.NoiseBarriers.NoiseBarrier.@materialType,@materialType
Project.NewSituation.Furniture.NoiseBarriers.NoiseBarrier.@name,@name
Project.NewSituation.Furniture.NoiseBarriers.NoiseBarrier.Metadata.@isInService,@isInService
Project.NewSituation.Furniture.NoiseBarriers.NoiseBarrier.Metadata.@localID,@localID
Project.NewSituation.Furniture.NoiseBarriers.NoiseBarrier.Metadata.@registrationTime,@registrationTime
Project.NewSituation.Furniture.NoiseBarriers.NoiseBarrier.Metadata.@sourceDataOwner,@sourceDataOwner
Project.NewSituation.Furniture.NoiseBarriers.NoiseBarrier.Metadata.@originType,@originType
Project.NewSituation.Furniture.NoiseBarriers.NoiseBarrier.Metadata.@lifeCycleStatus,@lifeCycleStatus
Project.NewSituation.Furniture.NoiseBarriers.NoiseBarrier.Metadata.@objectEndTime,@objectEndTime
Project.NewSituation.Furniture.NoiseBarriers.NoiseBarrier.Metadata.@source,@source
Project.NewSituation.Furniture.NoiseBarriers.NoiseBarrier.Metadata.@relativeElevation,@relativeElevation
Project.NewSituation.Furniture.NoiseBarriers.NoiseBarrier.Metadata.@objectBeginTime,@objectBeginTime
Project.NewSituation.Furniture.NoiseBarriers.NoiseBarrier.@length,@length
Project.NewSituation.Furniture.NoiseBarriers.NoiseBarrier.@remark,@remark
Project.NewSituation.Furniture.NoiseBarriers.NoiseBarrier.@noiseBarrierType,@noiseBarrierType
Project.NewSituation.Furniture.NoiseBarriers.NoiseBarrier.@puic,@puic
Project.NewSituation.Furniture.EquipmentRooms.EquipmentRoom.@name,@name
Project.NewSituation.Furniture.EquipmentRooms.EquipmentRoom.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
Project.NewSituation.Furniture.EquipmentRooms.EquipmentRoom.Location.GeographicLocation.gml:Point.@srsName,@srsName
